algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_rejected_honest,n_rejected_attacker,eps_n_honest,eps_n_attacker,V_agg_norm_honest,V_agg_norm_attacker,D_threshold_honest,D_threshold_attacker,S_agg_norm_honest,S_agg_norm_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,57,2.5228955996813527,0.8808392284810543,0.40195441253483294,0.7698892788145942,0.024562987610697747,17.570075998306276,1000.0,0.8888888888888888,0.6879170766956634,10243,520,176,279,13.76,104.19,2.5228955996813522,0.0,0.5274522352218628,6.463638250827789,0.06286356918467224,0.0,0.8316558027267456,12.299052901268006,2.5228955996813522,4.440892098500626e-16,1.155,0.9560331114455924,0.5905069405661829
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,58,2.5710493373515257,0.8825987286865711,0.3926105178147554,0.8988242118770811,0.024403934953389345,42.984893503189085,1000.0,0.8430064888248018,0.8451047807339717,10536,770,127,315,23.814814814814813,106.63,2.5710493373515253,0.0,0.6288265210610849,15.83501281261444,0.07899726429141685,0.0,0.9747321230393869,30.089425096511842,2.5710493373515253,4.440892098500626e-16,1.1700000000000002,0.9547407649046225,0.5672924933382333
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,59,2.620779036985648,0.8831984789669514,0.39164845004677773,0.9971929824561403,0.025755678489804267,106.66285215377808,1000.0,0.8441295546558704,0.9968652037617555,10475,581,3,141,28.9,104.78,2.6207790369856485,0.0,0.6867103993892669,39.25011432647705,0.07578210869254241,0.0,1.1132585525512695,74.66399524688721,2.6207790369856485,4.440892098500626e-16,1.185,0.9541349554603652,0.5483118359743203
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,60,2.672174193730253,0.8828497274965048,0.3956610876321793,0.9994977398292316,0.0356392919578973,267.02529121398925,1000.0,0.9157509157509157,1.0,10479,581,0,102,34.1764705882353,104.79,2.6721741937302523,0.0,0.683801580877865,98.05376497268676,0.07683865214718824,0.0,1.1721327515209423,186.9177007675171,2.6721741937302523,4.440892098500626e-16,1.2,0.9537233764521522,0.534041230560443
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,61,2.7253345479753266,0.8842667289078235,0.3873516833037138,0.9985639341025261,0.024168010212873157,669.3129960632324,1000.0,0.7478601807549176,1.0,10395,502,0,157,26.42105263157895,103.95,2.725334547975326,0.0,0.6111310720443726,245.5255825805664,0.0687182107784573,0.0,0.9686167585222345,468.5190853881836,2.725334547975326,4.440892098500626e-16,1.215,0.9530588331361355,0.5128001553752645
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,62,2.7803716539313506,0.8843359783291816,0.3867793258279562,0.9845062453758106,0.023316904140466995,1681.9011248779298,1000.0,0.6731825866441251,1.0,10355,463,0,204,21.045454545454547,103.55,2.7803716539313506,0.0,0.498046876354651,616.1484448242187,0.06856529170126809,0.0,0.8221857981248335,1177.3307568359376,2.7803716539313506,0.0,1.2299999999999998,0.9522192039220855,0.4975086807541896
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,63,2.8374107198726692,0.8844602262973785,0.38627438016235827,0.9785803765218106,0.023604490345826856,4208.354374389648,1000.0,0.7360859728506787,1.0,10427,545,0,308,20.185185185185187,104.27,2.837410719872669,0.0,0.6242630139545158,1542.093883972168,0.07399510336081946,0.0,0.8429016846197622,2945.84799987793,2.837410719872669,4.440892098500626e-16,1.245,0.9510184317710204,0.4837381131800041
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,64,2.8797317800857956,0.8844974771142006,0.38587582536041737,0.9914567781655784,0.024122013346008633,10581.0025,1000.0,0.9255969272379303,1.0,10907,1021,0,184,44.391304347826086,109.07,2.8797317800857956,0.0,0.5951981479706971,3871.6300494384764,0.07242268184158364,0.0,0.9755030663117118,7406.701590576172,2.8797317800857956,0.0,1.26,0.9502851563988194,0.4613085063350407
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,65,2.9146882802902803,0.8846034768223763,0.3854167494177818,0.9991728701406121,0.022704306840896606,26554.21046875,1000.0,0.9983553861104882,1.0,10680,782,0,236,31.28,106.8,2.9146882802902803,0.0,0.44957573056221006,9713.447432861329,0.055896844750745564,0.0,0.7917594814300537,18587.947055664063,2.9146882802902803,0.0,1.275,0.9493669178642551,0.4391623444330633
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,66,2.9504496656185593,0.8842982286214829,0.3860944548249245,1.0,0.022493125249942143,66719.17875976562,1000.0,1.0,1.0,10176,276,0,146,15.333333333333334,101.76,2.9504496656185597,0.0,0.5028604782289929,24387.78190917969,0.05559984275975241,0.0,0.8843655818038516,46703.423984375,2.9504496656185597,4.440892098500626e-16,1.2900000000000003,0.9488013239012267,0.4330162053449057
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,67,2.9870369056922645,0.8848219776153564,0.38446058265864846,0.9790079529124589,0.022465196268802338,167211.65197265625,1000.0,0.5923490488006617,1.0,10233,342,0,229,15.545454545454545,102.33,2.9870369056922645,0.0,0.4516727538271384,61127.89154296875,0.05717828197537067,0.0,0.6982542791149833,117048.1540234375,2.9870369056922645,0.0,1.305,0.9478632433176297,0.4215315550016772
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,68,3.0244720059477888,0.8848662273585797,0.3842071133106947,1.0,0.022078315141024412,420904.86484375,1000.0,0.5454545454545454,1.0,10428,543,0,311,20.11111111111111,104.28,3.0244720059477883,0.0,0.4890794908558881,153682.59224609376,0.06528634982548455,0.0,0.7213705954728303,294633.4003125,3.0244720059477883,4.440892098500626e-16,1.32,0.9466159496513683,0.4045566403738722
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,69,3.062778081137312,0.8849682280421257,0.38378934435546397,1.0,0.02166331202412645,1055639.95515625,1000.0,1.0,1.0,10039,139,0,52,11.583333333333334,100.39,3.062778081137312,0.0,0.44904101888338727,385517.784296875,0.046777870300848796,0.0,0.8010398747089008,738947.95171875,3.062778081137312,0.0,1.335,0.9464000204138208,0.4014750296845898
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,70,3.1019794351188676,0.8849942281842231,0.38350780613720414,0.9975308641975309,0.02138799285659423,2649676.074375,1000.0,0.710801393728223,1.0,10223,326,0,67,25.076923076923077,102.23,3.101979435118868,0.0,0.6244501586143787,967288.2665625,0.06372267684124001,0.0,1.1038715931085439,1854773.2115625,3.101979435118868,4.440892098500626e-16,1.3499999999999999,0.946134914664459,0.3923982044186286
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,71,3.1421016475291226,0.8848642274737358,0.3837883435189724,0.9988532110091743,0.021564521114615834,6642694.7625,1000.0,0.7981818181818182,1.0,10377,480,0,115,28.235294117647058,103.77,3.142101647529123,0.0,0.4996517195421107,2425028.8215625,0.050126522655423264,0.0,0.807345846120049,4649886.22,3.142101647529123,4.440892098500626e-16,1.3650000000000002,0.9456961467570109,0.3813209083965241
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,72,3.183171667991226,0.8851234768331051,0.38302703976631164,1.0,0.021334126003478702,16682753.935,1000.0,0.6666666666666666,1.0,10221,324,0,147,17.05263157894737,102.21,3.1831716679912256,0.0,0.6319897112093473,6086547.155,0.06455846317099449,0.0,0.9500564242664137,11677927.52125,3.1831716679912256,4.440892098500626e-16,1.38,0.9451176614724617,0.3726292881670622
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,73,3.225217918574414,0.8851594777405262,0.38283785097301004,0.9969769989047098,0.021081010122662006,41775183.295,1000.0,0.7646520146520146,1.0,10377,482,0,223,20.956521739130434,103.77,3.225217918574415,0.0,0.48799751245457196,15245672.7275,0.05725946268670068,0.0,0.7870801972306293,29242627.55,3.225217918574415,8.881784197001252e-16,1.395,0.9442548269066547,0.3598990185421744
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,74,3.2682704052928386,0.8850779774785041,0.38294813998043536,0.9992520568436799,0.020982666627356882,104743324.17,1000.0,0.6354166666666667,1.0,10316,421,0,173,22.157894736842106,103.16,3.2682704052928386,0.0,0.5554038341108122,38214224.95,0.06109498064694638,0.0,0.9993133858630532,73320325.78,3.2682704052928386,0.0,1.41,0.9435682904847938,0.3484655702552948
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,75,3.3123608395086923,0.8850642284750938,0.38310531511902807,0.9960342687615416,0.02098655798717549,262196403.32,1000.0,0.8395670754366407,1.0,10345,450,0,149,23.68421052631579,103.45,3.3123608395086923,0.0,0.6237693507420389,95688737.34,0.05417037790483867,0.0,0.7589026909125479,183537478.36,3.3123608395086923,0.0,1.425,0.94301229261423,0.3405993265235376
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,76,3.357522770189856,0.8852914769947529,0.3823135996609926,1.0,0.02014960576262739,658270336.48,1000.0,0.7777777777777778,1.0,10186,288,0,142,16.0,101.86,3.3575227701898553,0.0,0.4156578928232193,240065918.0,0.04409069970020608,0.0,0.7096128629313575,460789226.24,3.3575227701898553,4.440892098500626e-16,1.4400000000000002,0.9425197331665597,0.3329592598384079
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,77,3.4037917280656296,0.8853334775567054,0.3822019945830107,0.9909788338751174,0.02064787747249717,1648921873.44,1000.0,0.6317612942612942,1.0,10369,479,0,192,22.80952380952381,103.69,3.4037917280656296,0.0,0.5042611261208853,601418861.2,0.05504827845302457,0.0,0.7809140426771981,1154245288.32,3.4037917280656296,0.0,1.4549999999999998,0.941789132809935,0.32466498649240133
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,78,3.4512053828263247,0.8853907279670239,0.3820534094423056,0.9978341146552895,0.020716959344489232,4125180300.8,1000.0,0.9956935852113713,1.0,10457,560,0,63,40.0,104.57,3.4512053828263243,0.0,0.5018611529043743,1504825882.56,0.046137322645437844,0.0,0.9722036336149488,2887626151.04,3.4512053828263243,4.440892098500626e-16,1.47,0.9415700291869613,0.31896399678639387
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,79,3.499803714624289,0.8854587271809577,0.38196035273373125,0.9916350549557436,0.019896561377926877,10332644295.68,1000.0,0.8433333333333334,1.0,10137,240,0,173,12.631578947368421,101.37,3.49980371462429,0.0,0.4417150271566291,3768380883.2,0.04932682772471873,0.0,0.7334374220747697,7232850883.84,3.49980371462429,8.881784197001252e-16,1.485,0.9408991805955992,0.310448870794295
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,80,3.549629201256186,0.8854289774596691,0.3818925980478525,0.9973301959364677,0.019902458009512528,25963536271.36,1000.0,0.9284493284493285,1.0,10726,830,0,206,36.08695652173913,107.26,3.5496292012561854,0.0,0.39313144528347516,9460809469.44,0.04474545040739942,0.0,0.6488901506299558,18174474900.48,3.5496292012561854,4.440892098500626e-16,1.5,0.9401466363298204,0.29856914888669756
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,81,3.600727022539671,0.8853987270593643,0.3819985292851925,0.98039524739904,0.019861555903365736,64980559047.68,1000.0,0.8863007744586691,1.0,10387,491,0,142,25.842105263157894,103.87,3.600727022539672,0.0,0.5153715892841941,23691403417.6,0.05354736514403944,0.0,0.8245968410843297,45486390159.36,3.600727022539672,8.881784197001252e-16,1.515,0.9395779241682308,0.29144849314030585
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,82,3.653145283543021,0.8855439771711826,0.38170421950519084,1.0,0.01896651368588209,162491341926.4,1000.0,1.0,1.0,9939,39,0,16,6.5,99.39,3.6531452835430205,0.0,0.5656682848930359,59258606361.6,0.04176162698007612,0.0,1.1008575956026714,113743937669.12,3.6531452835430205,4.440892098500626e-16,1.53,0.9395099405409474,0.28972580209615134
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,83,3.706935258484402,0.8855352278053761,0.38172608353197574,0.9987864077669903,0.019101793981260724,407831827537.92,1000.0,0.6650641025641025,1.0,10310,416,0,132,23.11111111111111,103.1,3.706935258484401,0.0,0.4344746122757594,148615592919.04,0.046003806955160126,0.0,0.6975917849275801,285482274078.72,3.706935258484401,8.881784197001252e-16,1.5450000000000002,0.9390228945527893,0.28120906580976146
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,84,3.7621516572892535,0.8856147292256356,0.3816312832385302,0.998410174880763,0.01936167024075985,1022424848465.92,1000.0,0.89196675900277,1.0,10715,818,0,287,32.72,107.15,3.762151657289252,0.0,0.3847818422317505,372566484541.44,0.043766456677278194,0.0,0.5727248322963715,715697376624.64,3.762151657289252,1.3322676295501878e-15,1.56,0.9379028243702497,0.2640022202236529
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,85,3.818852916980401,0.8855809776484966,0.3817374247312546,1.0,0.019942228915169835,2554147779051.52,1000.0,0.5,1.0,10249,356,0,113,22.25,102.49,3.818852916980402,0.0,0.5808689575642347,931413806366.72,0.051980936762588414,0.0,0.675477480806876,1787903386910.72,3.818852916980402,8.881784197001252e-16,1.575,0.9374457329261255,0.2595285679019303
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,86,3.874737541093223,0.8856354780495167,0.38168480262160304,1.0,0.01929888580190508,6412870303088.64,1000.0,0.9090909090909091,1.0,10408,509,0,155,26.789473684210527,104.08,3.8747375410932245,0.0,0.40590616746952657,2336408127242.24,0.0421671790036883,0.0,0.6411909633561185,4489009114972.16,3.8747375410932245,1.3322676295501878e-15,1.5899999999999999,0.9368695339210327,0.2505433379796161
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,87,3.916240373005058,0.8856224779784679,0.3817784442007542,0.987466261808367,0.018831116945615838,16044536164515.84,1000.0,0.7810993068113321,1.0,10275,381,0,64,27.214285714285715,102.75,3.9162403730050594,0.0,0.6157045917851585,5849135566684.16,0.05301829635471663,0.0,0.8727823708738599,11231175133102.08,3.9162403730050594,1.3322676295501878e-15,1.6050000000000002,0.9365912921971253,0.24595507658487895
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,88,3.958594794875645,0.8856684775650501,0.38171445854008196,0.996894569346063,0.018235084107693506,40231124095467.52,1000.0,0.6116247534516766,1.0,10311,418,0,119,24.58823529411765,103.11,3.958594794875645,0.0,0.4166770875453949,14660182660874.24,0.0424378530881218,0.0,0.6900983785881716,28161786359316.48,3.958594794875645,0.0,1.62,0.9361548033232424,0.2425251644038153
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,89,4.00182186932881,0.8857382275164127,0.3817446692287922,0.9900651999094713,0.018252876354381442,100740908198133.77,1000.0,0.9806721580269911,1.0,10480,587,0,85,36.6875,104.8,4.0018218693288095,0.0,0.4942733496427536,36710688478986.24,0.05241674187089825,0.0,0.8600902333855629,70518634247618.56,4.0018218693288095,8.881784197001252e-16,1.635,0.9358188025929075,0.23433773040102016
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,90,4.045943537463281,0.8856292267143726,0.3820016626268625,0.9909854407829627,0.018456781469285487,252289354741841.9,1000.0,0.6252558048012594,1.0,10469,587,0,382,19.566666666666666,104.69,4.045943537463281,0.0,0.42680417249600094,91910908993863.69,0.04610388044061873,0.0,0.49558357199033104,176602544477306.88,4.045943537463281,0.0,1.65,0.9343125033823945,0.22744201229863448
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,91,4.090982666874294,0.8857414774596691,0.38189410880208013,0.9956815114709852,0.018187995233079967,629115308820398.1,1000.0,0.991551724137931,1.0,10294,396,0,110,23.294117647058822,102.94,4.090982666874295,0.0,0.5295275151729584,229382185486909.44,0.05492873450457069,0.0,0.82826828956604,440380705881456.6,4.090982666874295,8.881784197001252e-16,1.6649999999999998,0.9338605502360393,0.21987309869812224
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,92,4.136963102650078,0.8858064779639244,0.3819015222042799,0.9991546914623838,0.017700379760935903,1575861867123835.0,1000.0,0.5375565610859728,1.0,10276,385,0,175,19.25,102.76,4.136963102650078,0.0,0.4229445353150368,574121658328023.0,0.04411840216954295,0.0,0.61404367685318,1103103291912355.9,4.136963102650078,0.0,1.6800000000000002,0.9331815400584051,0.2157628106813682
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,93,4.183909721536838,0.8857694770395755,0.38203933872282503,1.0,0.017817358708097822,3940881787068088.5,1000.0,0.7142857142857143,1.0,10293,399,0,184,19.0,102.93,4.183909721536837,0.0,0.34778179157347905,1436036007555235.8,0.036813601425110164,0.0,0.5334750910600027,2758617208266424.5,4.183909721536837,8.881784197001252e-16,1.695,0.9325244637431869,0.2099660551016585
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,94,4.231848489478358,0.885789727717638,0.3820524460822344,0.9952753496605566,0.01757855771575123,9839569810877318.0,1000.0,0.9006723201203304,1.0,10462,566,0,84,35.375,104.62,4.2318484894783595,0.0,0.3603167124092579,3587141453249249.5,0.042444031842369605,0.0,0.6594176106154919,6887698750106501.0,4.2318484894783595,1.7763568394002505e-15,1.71,0.932178729250484,0.19847077704086225
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,95,4.28080652274961,0.8857947286963462,0.3821918867528439,0.9958389474518508,0.018209674180700228,2.4642729191575388e+16,1000.0,0.779345238095238,1.0,10496,603,0,279,23.192307692307693,104.96,4.280806522749609,0.0,0.40834323546061146,8979345057702216.0,0.04328833121044225,0.0,0.5373550401284144,1.7249910050374288e+16,4.280806522749609,8.881784197001252e-16,1.7249999999999999,0.9310935434171314,0.19153859957926658
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,96,4.330812152917754,0.8857027265429497,0.3825357000529766,1.0,0.017200490304579336,6.173013437233234e+16,1000.0,0.8571428571428571,1.0,10169,270,0,335,11.25,101.69,4.330812152917753,0.0,0.3238163950542609,2.2487960591846604e+16,0.034106137937196565,0.0,0.43827658519148827,4.32110930405779e+16,4.330812152917753,8.881784197001252e-16,1.7400000000000002,0.9298085503705026,0.1877012370753808
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,97,4.381894995878737,0.8858144791424274,0.3824793782830238,0.9994121105232215,0.016767357653450398,1.5431763340359107e+17,1000.0,0.8172248803827752,1.0,10405,508,0,175,24.19047619047619,104.05,4.381894995878738,0.0,0.38224452592077707,5.623325189623251e+16,0.040201965241373545,0.0,0.5952021323499226,1.0802234107933754e+17,4.381894995878738,8.881784197001252e-16,1.7550000000000001,0.9291453058798008,0.17935189653722225
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,98,4.434086025233358,0.8858479779958724,0.3824735712260008,0.9972222222222222,0.01607290642069919,3.853783992170342e+17,1000.0,0.8840579710144927,1.0,10237,339,0,80,24.214285714285715,102.37,4.434086025233357,0.0,0.3740763919694083,1.4047138973734666e+17,0.03427440899759962,0.0,0.6384922989777156,2.6976487355493386e+17,4.434086025233357,8.881784197001252e-16,1.77,0.9288392410721247,0.17462309399933115
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,99,4.4874176502831755,0.8858732269704341,0.3826286742091179,0.9843574080728231,0.016246654232963918,9.648332562012675e+17,1000.0,0.8899801587301588,1.0,10510,617,0,147,30.85,105.1,4.487417650283176,0.0,0.387435369938612,3.51524901643417e+17,0.03987766047557761,0.0,0.6160474866628647,6.753832603055922e+17,4.487417650283176,8.881784197001252e-16,1.785,0.928256151671734,0.16727520109583827
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,100,4.5419237989440235,0.8858834780752659,0.3827515991032124,0.9429499072356214,0.01632527286480916,2.4108174205559347e+18,1000.0,0.5792919048497143,1.0,10095,206,0,163,10.842105263157896,100.95,4.541923798944024,0.0,0.41486261236040217,8.7869623426435e+17,0.04280639588995447,0.0,0.5712773956750569,1.687572147007075e+18,4.541923798944024,8.881784197001252e-16,1.7999999999999998,0.9276250682208312,0.16578840825079985
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,101,4.597640005893232,0.8859519772231579,0.3828394602239132,0.996961327037552,0.016215556385842236,6.031656014522467e+18,1000.0,0.9277297063579539,1.0,10575,681,0,182,30.954545454545453,105.75,4.597640005893233,0.0,0.34917413917454804,2.1981184444124785e+18,0.0362113973939415,0.0,0.5140742578289725,4.222159099046333e+18,4.597640005893233,8.881784197001252e-16,1.8150000000000002,0.9269385723674555,0.15949147748085962
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,102,4.65460350628586,0.8858074775338173,0.38323969855904577,0.9974082807554224,0.01655656615427385,nan,1000.0,0.6807242465137202,1.0,10577,685,0,228,28.541666666666668,105.77,4.654603506285859,0.0,0.33928090271850425,nan,0.035078010469256564,0.0,0.4621945408483346,nan,4.654603506285859,8.881784197001252e-16,1.83,0.926051296144483,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,103,4.712853335395463,0.8856094767153263,0.38378229431808,0.9991158267020336,0.017871158275132377,nan,1000.0,0.7633689839572192,1.0,10618,724,0,210,30.166666666666668,106.18,4.712853335395464,0.0,0.3632858954370022,nan,0.03829835605223634,0.0,0.5235746651887894,nan,4.712853335395464,8.881784197001252e-16,1.845,0.9252202215039326,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,104,4.772430434556013,0.8854982267320156,0.3844610292464495,0.9981172705883112,0.01572421675717289,nan,1000.0,0.9251038435248962,1.0,10689,793,0,172,36.04545454545455,106.89,4.772430434556013,0.0,0.3425332280722531,nan,0.03556159641416422,0.0,0.5218014148148623,nan,4.772430434556013,0.0,1.8599999999999999,0.9245818811609463,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,105,4.833377763803692,0.8851052269339561,0.3867284753918648,0.9901885527017746,0.022679349358536695,nan,1000.0,0.9810421883233935,1.0,10542,647,0,179,34.05263157894737,105.42,4.833377763803691,0.0,0.3291880864846079,nan,0.03400095424028197,0.0,0.48731588376195806,nan,4.833377763803691,8.881784197001252e-16,1.875,0.9239103519710243,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,106,4.895740421640309,0.8858674776554107,0.3838759983330965,0.9909711286089239,0.015431571829443177,nan,1000.0,0.9828846153846154,1.0,10535,639,0,228,26.625,105.35,4.89574042164031,0.0,0.27924769061307114,nan,0.02905568578074345,0.0,0.432224045197169,nan,4.89574042164031,8.881784197001252e-16,1.8900000000000001,0.9230771151645881,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,107,4.959565772364041,0.8859029766917229,0.3839814592897892,0.9947208973679562,0.01570430643072254,nan,1000.0,0.7069094085223117,1.0,10367,476,0,147,25.05263157894737,103.67,4.959565772364042,0.0,0.34394383430480957,nan,0.033715405261140384,0.0,0.4899283961245888,nan,4.959565772364042,8.881784197001252e-16,1.905,0.9225243744881566,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,108,5.024903581438015,0.8858709782361984,0.38420938231050966,0.9912633787402368,0.01565404748544097,nan,1000.0,0.7373525794475109,1.0,10448,557,0,119,30.944444444444443,104.48,5.024903581438016,0.0,0.39820289611816406,nan,0.041668286450429186,0.0,0.6281639983256658,nan,5.024903581438016,8.881784197001252e-16,1.92,0.9220442713368068,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,109,5.09180615939299,0.885825727880001,0.3846937857568264,0.9940553838063657,0.015198518324530485,nan,1000.0,0.5701787147567042,1.0,10766,887,0,403,26.87878787878788,107.66,5.0918061593929895,0.0,0.3266099668813474,nan,0.03496021459594307,0.0,0.3768303900054007,nan,5.0918061593929895,8.881784197001252e-16,1.935,0.920509545607959,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,110,5.16032851478683,0.8859077289700508,0.38456692539155485,0.9987012987012986,0.01508063646354552,nan,1000.0,0.5541310541310541,1.0,10442,552,0,380,19.03448275862069,104.42,5.160328514786829,0.0,0.30312388210461055,nan,0.03206627039341031,0.0,0.40568204275492964,nan,5.160328514786829,8.881784197001252e-16,1.95,0.9191263187552438,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,111,5.207853168736674,0.8859124778211117,0.3847652405500412,0.9653222046770434,0.01550069316290319,nan,1000.0,0.6766636141636141,1.0,10402,511,0,149,25.55,104.02,5.207853168736674,0.0,0.34110740274190904,nan,0.03527585706572267,0.0,0.5133874550461769,nan,5.207853168736674,0.0,1.965,0.918559091345534,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,112,5.252493593221522,0.8859122279286384,0.38497796215116975,0.999244142101285,0.014893068998519863,nan,1000.0,0.8169533169533169,1.0,10345,448,0,77,32.0,103.45,5.252493593221523,0.0,0.3156672843864986,nan,0.030358048711405718,0.0,0.5566885684217725,nan,5.252493593221523,8.881784197001252e-16,1.98,0.9183188694949076,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,113,5.297900042856843,0.8858794784545898,0.38527078203856946,0.9892862242754542,0.014983300268650055,nan,1000.0,0.8065728229296282,1.0,10535,648,0,227,25.92,105.35,5.297900042856844,0.0,0.2697447597980499,nan,0.03103532796605389,0.0,0.40411104321479796,nan,5.297900042856844,8.881784197001252e-16,1.995,0.917475729439827,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,114,5.344087390883105,0.8858914776146412,0.3855339401960373,0.9962920634920635,0.01463729404799995,nan,1000.0,0.9308261183261184,1.0,10799,902,0,155,42.95238095238095,107.99,5.3440873908831055,0.0,0.3504675669329507,nan,0.031103928591457868,0.0,0.48756618584905353,nan,5.3440873908831055,8.881784197001252e-16,2.01,0.9169384987804066,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,115,5.391070942635641,0.8859272269904613,0.38578295163810256,0.9993650793650795,0.014866870362311602,nan,1000.0,0.8988636363636363,1.0,10507,609,0,150,30.45,105.07,5.3910709426356425,0.0,0.2831180885434151,nan,0.029081042132645896,0.0,0.47510571479797364,nan,5.3910709426356425,1.7763568394002505e-15,2.025,0.9163969764300615,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,116,5.4388664510187725,0.8858534787595272,0.3861312186717987,0.9913406287297846,0.014170067922140542,nan,1000.0,0.5150313971742543,1.0,10393,511,0,292,19.653846153846153,103.93,5.438866451018773,0.0,0.2940549999475479,nan,0.029651185665821832,0.0,0.3719163995522719,nan,5.438866451018773,8.881784197001252e-16,2.04,0.9153657536987317,nan
